step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
346,PAYMENT,7727.44,C1476206916,0.0,0.0,M778853431,0.0,0.0,0,0
403,TRANSFER,1378387.01,C976613822,0.0,0.0,C1447058428,5561487.59,6939874.6,0,0
252,PAYMENT,8198.18,C174969767,0.0,0.0,M2279283,0.0,0.0,0,0
471,CASH_OUT,110725.2,C603410841,0.0,0.0,C1748225569,435419.79,546144.99,0,0
681,CASH_OUT,70870.81,C720207001,1411.0,0.0,C1955150164,0.0,70870.81,0,0
237,PAYMENT,5897.16,C693645253,477.0,0.0,M1168911577,0.0,0.0,0,0
187,CASH_OUT,122245.1,C1789952549,0.0,0.0,C1731454067,3161253.15,3283498.25,0,0
300,CASH_OUT,45645.05,C512357317,17644.0,0.0,C1437190607,774620.85,820265.9,0,0
308,PAYMENT,3809.31,C254334344,21600.0,17790.69,M837716186,0.0,0.0,0,0
252,PAYMENT,6074.9,C73665821,755781.0,749706.1,M437045890,0.0,0.0,0,0
252,CASH_OUT,321844.74,C602300991,383983.0,62138.26,C850404009,0.0,321844.74,0,0
692,CASH_IN,255161.81,C697521988,8238575.21,8493737.02,C815851600,432673.27,177511.46,0,0
186,CASH_OUT,300088.46,C872851637,0.0,0.0,C1047105121,328802.91,628891.37,0,0
212,CASH_OUT,92297.03,C171742119,19974.0,0.0,C1705736465,7301477.67,7393774.7,0,0
11,CASH_IN,157242.63,C1203215334,79339.0,236581.63,C1531765026,1212465.52,1582942.46,0,0
163,CASH_IN,252015.93,C1898696304,10408140.46,10660156.4,C1302055352,276882.48,24866.55,0,0
134,PAYMENT,26088.62,C1639397147,0.0,0.0,M1902134040,0.0,0.0,0,0
348,PAYMENT,9380.44,C608340249,10285.0,904.56,M1668110843,0.0,0.0,0,0
617,PAYMENT,366.83,C1927024943,0.0,0.0,M102653942,0.0,0.0,0,0
159,CASH_OUT,84758.97,C845519174,0.0,0.0,C1540948006,811880.55,896639.52,0,0
420,PAYMENT,17042.59,C109562179,456262.27,439219.67,M1480213982,0.0,0.0,0,0
133,PAYMENT,30252.42,C1714837317,896771.23,866518.81,M1220264593,0.0,0.0,0,0
522,CASH_IN,274950.82,C1919530324,468014.72,742965.54,C453369728,1781436.76,1506485.94,0,0
354,CASH_IN,204185.98,C1636466651,207756.0,411941.98,C1717220551,656913.07,452727.09,0,0
500,CASH_OUT,312047.76,C1702322101,0.0,0.0,C775709079,3956824.87,4268872.64,0,0
130,CASH_IN,7103.31,C162482572,50955.0,58058.31,C651099724,1572611.42,1565508.11,0,0
205,CASH_OUT,117447.06,C1041117002,61364.0,0.0,C421438598,0.0,117447.06,0,0
213,CASH_IN,151875.68,C1683538509,27651882.38,27803758.06,C1850406603,1456083.68,1304208.0,0,0
279,CASH_OUT,235377.75,C477093550,21216.0,0.0,C2114651240,643538.65,878916.4,0,0
156,PAYMENT,511.57,C482879853,224.0,0.0,M1476235219,0.0,0.0,0,0
284,PAYMENT,1752.81,C559517889,0.0,0.0,M1461542236,0.0,0.0,0,0
178,CASH_IN,115806.7,C979782343,64.0,115870.7,C458009698,37151.14,0.0,0,0
178,CASH_IN,77321.9,C195375863,4132650.95,4209972.85,C388128193,105013.25,27691.36,0,0
397,TRANSFER,585563.81,C577866203,0.0,0.0,C1165879216,4585269.87,5170833.68,0,0
327,PAYMENT,4019.94,C662860984,7093.0,3073.06,M961140596,0.0,0.0,0,0
230,CASH_OUT,135982.3,C1084542265,0.0,0.0,C1288873537,1801469.71,1937452.01,0,0
156,CASH_OUT,160796.84,C1173580982,25687.0,0.0,C120340920,276091.38,436888.22,0,0
133,CASH_IN,10122.26,C2137853036,8505.0,18627.26,C1200417755,11352472.35,11342350.09,0,0
14,CASH_OUT,172287.69,C644832409,50291.0,0.0,C1463809678,0.0,172287.69,0,0
132,PAYMENT,35178.28,C1955313338,33300.21,0.0,M1239019084,0.0,0.0,0,0
372,PAYMENT,21396.0,C349585167,112.0,0.0,M1489355655,0.0,0.0,0,0
406,PAYMENT,12198.85,C184810939,0.0,0.0,M1847407314,0.0,0.0,0,0
138,CASH_IN,589958.74,C1633309944,5344047.97,5934006.71,C239353362,4964166.65,4374207.91,0,0
204,PAYMENT,7291.42,C170337003,10494.0,3202.58,M1445745273,0.0,0.0,0,0
259,PAYMENT,252.11,C168158761,0.0,0.0,M2030648867,0.0,0.0,0,0
8,PAYMENT,5658.32,C971221722,10829.0,5170.68,M1142724632,0.0,0.0,0,0
163,CASH_OUT,263221.39,C1222835340,0.0,0.0,C473429906,268175.65,531397.04,0,0
136,PAYMENT,1865.47,C1984969568,0.0,0.0,M1289158304,0.0,0.0,0,0
136,CASH_IN,82773.58,C183243028,11361617.04,11444390.61,C621884379,984378.25,569054.62,0,0
43,CASH_IN,130893.67,C144222799,24150340.42,24281234.09,C182506091,2640674.03,2509780.35,0,0
207,TRANSFER,841534.72,C56572899,245.0,0.0,C624338694,614627.03,1456161.74,0,0
281,PAYMENT,5381.33,C2115333262,0.0,0.0,M931932397,0.0,0.0,0,0
233,CASH_OUT,106297.17,C569706197,325.0,0.0,C1089871432,0.0,106297.17,0,0
355,CASH_OUT,293141.05,C504059383,21329.0,0.0,C456070292,4505926.45,4799067.5,0,0
211,TRANSFER,154763.36,C248549755,15708.0,0.0,C702938862,68402.84,223166.21,0,0
212,CASH_OUT,83002.32,C1664669467,258679.04,175676.72,C1473367932,6448871.89,6531874.21,0,0
397,CASH_OUT,91480.05,C1777776494,215013.0,123532.95,C1920480617,62042.71,153522.76,0,0
522,PAYMENT,4424.14,C408514526,11779.0,7354.86,M47135403,0.0,0.0,0,0
45,PAYMENT,6703.9,C441380151,67818.44,61114.54,M1739792933,0.0,0.0,0,0
251,PAYMENT,13940.5,C2009425933,0.0,0.0,M123937178,0.0,0.0,0,0
526,CASH_OUT,74267.28,C1932725168,20878.0,0.0,C457123782,0.0,74267.28,0,0
160,PAYMENT,9219.54,C1158428615,0.0,0.0,M909110355,0.0,0.0,0,0
306,CASH_OUT,339505.06,C1622516112,26705.21,0.0,C1470020944,909919.25,1249424.31,0,0
210,CASH_OUT,182436.44,C669557628,9443.0,0.0,C1611237865,3547502.62,3729939.06,0,0
168,PAYMENT,2517.41,C949357544,5784.0,3266.59,M2094132749,0.0,0.0,0,0
230,CASH_IN,264158.98,C1955317159,9363217.93,9627376.91,C951666907,591134.41,326975.43,0,0
372,PAYMENT,674.35,C2061262867,0.0,0.0,M1155433392,0.0,0.0,0,0
206,CASH_OUT,53860.05,C1212849223,20720.0,0.0,C853286878,1985189.57,2039049.62,0,0
374,CASH_OUT,31203.64,C2114562534,0.0,0.0,C202585435,1040362.36,1071566.01,0,0
181,CASH_IN,99055.88,C679368131,461432.48,560488.36,C1162645552,705855.1,606799.22,0,0
190,CASH_IN,150112.68,C781096559,17681.0,167793.68,C517292100,1789294.79,1639182.11,0,0
610,PAYMENT,7622.09,C486223888,0.0,0.0,M2551457,0.0,0.0,0,0
19,TRANSFER,214199.1,C1836551452,11682.0,0.0,C1531167406,4034401.23,4248600.33,0,0
347,CASH_OUT,165316.69,C880033602,461221.52,295904.83,C497394383,603508.85,768825.54,0,0
187,CASH_IN,136092.8,C548763068,7801264.37,7937357.16,C1901704426,774176.69,638083.9,0,0
262,TRANSFER,45751.05,C1349087541,14842.0,0.0,C183416430,3230107.24,3275858.28,0,0
15,PAYMENT,7951.34,C1111457759,252.0,0.0,M2007219487,0.0,0.0,0,0
46,CASH_IN,30133.98,C1013809275,20042.0,50175.98,C1896968801,310349.66,280215.68,0,0
280,CASH_IN,203399.68,C514761370,2649525.91,2852925.59,C1524521135,357688.35,154288.68,0,0
260,PAYMENT,2232.85,C698146719,5300.5,3067.66,M228119777,0.0,0.0,0,0
346,PAYMENT,7681.43,C416485687,124312.0,116630.57,M1247877058,0.0,0.0,0,0
188,CASH_OUT,60290.46,C952987165,31478.0,0.0,C1226177039,4926248.0,4986538.47,0,0
181,TRANSFER,524740.35,C630645488,0.0,0.0,C652413398,718700.77,1243441.12,0,0
211,PAYMENT,5837.42,C128203299,49647.0,43809.58,M94906290,0.0,0.0,0,0
545,PAYMENT,6155.81,C337278315,714373.4,708217.59,M1903310526,0.0,0.0,0,0
520,PAYMENT,3928.62,C762397521,21222.0,17293.38,M485741605,0.0,0.0,0,0
225,PAYMENT,3038.46,C2095241064,54849.0,51810.54,M1313323876,0.0,0.0,0,0
40,CASH_OUT,248578.01,C987174471,0.0,0.0,C882094581,600124.97,848702.98,0,0
250,PAYMENT,36667.46,C1094311626,47331.04,10663.59,M490742520,0.0,0.0,0,0
393,CASH_OUT,210733.67,C196617694,654998.0,444264.33,C75933447,1533134.16,1743867.83,0,0
349,CASH_OUT,285862.6,C1568330352,9177.0,0.0,C1493340968,457586.35,743448.94,0,0
34,PAYMENT,16824.05,C1294567715,0.0,0.0,M1214705667,0.0,0.0,0,0
300,TRANSFER,794385.36,C1097894207,0.0,0.0,C245700321,1806489.76,2600875.12,0,0
180,CASH_IN,344907.49,C954376706,3912486.12,4257393.61,C1133597817,941749.52,596842.03,0,0
380,TRANSFER,279022.5,C207418951,0.0,0.0,C1190822462,484677.35,763699.86,0,0
238,TRANSFER,369858.07,C1682887957,0.0,0.0,C1911113898,901252.87,1271110.94,0,0
131,PAYMENT,3460.38,C1752692459,281037.69,277577.3,M98101400,0.0,0.0,0,0
154,CASH_OUT,307314.97,C1702572318,1211.0,0.0,C487582896,33515.35,340830.32,0,0
18,CASH_IN,201045.47,C2056417183,6509.0,207554.47,C2012212537,0.0,231606.96,0,0
254,PAYMENT,19744.01,C1850130310,0.0,0.0,M2030221908,0.0,0.0,0,0
254,PAYMENT,6693.86,C848910743,0.0,0.0,M92461617,0.0,0.0,0,0
250,CASH_OUT,79851.76,C855842062,31067.0,0.0,C1059486049,70225.38,150077.15,0,0
42,CASH_OUT,94876.69,C1632700421,7068.0,0.0,C1030564396,778621.57,873498.26,0,0
43,PAYMENT,12049.58,C1368068343,6619.0,0.0,M1833907220,0.0,0.0,0,0
163,CASH_IN,109001.55,C1183088733,23855399.98,23964401.53,C1532230090,1025214.66,916213.11,0,0
156,PAYMENT,10162.04,C151232818,0.0,0.0,M1305530632,0.0,0.0,0,0
327,CASH_IN,94740.63,C66331921,381030.5,475771.13,C2068984359,705357.51,610616.88,0,0
212,PAYMENT,24230.96,C1237856961,211969.77,187738.81,M2022772626,0.0,0.0,0,0
182,CASH_IN,556766.38,C1543408122,15097986.19,15654752.57,C630642086,768415.78,211649.4,0,0
335,CASH_OUT,171651.73,C758410333,0.0,0.0,C345654886,11234435.57,11406087.3,0,0
596,CASH_OUT,138665.66,C1285113255,11618.0,0.0,C827585415,0.0,138665.66,0,0
585,CASH_IN,126587.08,C175222639,5249160.26,5375747.35,C981179569,1502173.82,1375586.74,0,0
206,PAYMENT,5946.71,C1924972272,0.0,0.0,M524782180,0.0,0.0,0,0
505,PAYMENT,19344.97,C1745281658,0.0,0.0,M447241799,0.0,0.0,0,0
346,CASH_IN,437142.59,C1326093448,151799.0,588941.59,C32574574,97854.67,0.0,0,0
306,PAYMENT,15290.9,C1720944259,0.0,0.0,M327647581,0.0,0.0,0,0
249,PAYMENT,11115.81,C426905887,62525.0,51409.19,M236392898,0.0,0.0,0,0
329,CASH_OUT,247787.49,C1352070913,104051.0,0.0,C1893829045,0.0,247787.49,0,0
351,CASH_OUT,94267.84,C1159096375,0.0,0.0,C927183901,2981107.79,3075375.63,0,0
40,CASH_OUT,1982.62,C1831642573,0.0,0.0,C1498627887,998435.98,1000418.6,0,0
251,PAYMENT,18788.07,C1400759791,104777.0,85988.93,M51494603,0.0,0.0,0,0
359,CASH_IN,128347.13,C913574803,1599560.49,1727907.62,C1194740401,359641.18,231294.05,0,0
169,CASH_IN,325598.82,C39909613,6949254.76,7274853.58,C531159685,400854.79,75255.97,0,0
140,PAYMENT,13963.77,C1464133590,42605.81,28642.04,M1671773574,0.0,0.0,0,0
168,TRANSFER,362387.08,C653014890,0.0,0.0,C577804115,422556.46,784943.54,0,0
404,PAYMENT,25922.13,C1680284597,0.0,0.0,M1975598863,0.0,0.0,0,0
582,PAYMENT,5348.4,C1750185193,7140.0,1791.6,M690650091,0.0,0.0,0,0
163,CASH_OUT,183283.61,C1728730318,11551.0,0.0,C940682505,4871.33,188154.94,0,0
233,PAYMENT,32368.83,C1161057093,10810.0,0.0,M1876661187,0.0,0.0,0,0
402,CASH_OUT,123171.89,C1081139545,0.0,0.0,C397390516,1743294.58,1866466.47,0,0
203,PAYMENT,5294.91,C1140550190,276157.17,270862.27,M1428230574,0.0,0.0,0,0
44,CASH_OUT,131282.55,C121716080,62658.76,0.0,C1210929525,740861.76,872144.32,0,0
184,CASH_IN,61562.62,C465713030,575.0,62137.62,C1358765949,565869.13,504306.51,0,0
331,CASH_IN,236349.62,C1120576090,3416899.07,3653248.69,C1814466740,517288.55,280938.93,0,0
299,TRANSFER,2080991.04,C586460904,0.0,0.0,C1196797232,3213126.58,6801357.06,0,0
252,TRANSFER,337004.81,C213780924,14206.0,0.0,C754662778,1360751.32,1697756.13,0,0
235,CASH_IN,191634.45,C1900018622,1331078.09,1522712.55,C125645822,1338596.47,1146962.02,0,0
492,PAYMENT,13455.32,C1993287726,101607.0,88151.68,M1985693720,0.0,0.0,0,0
15,PAYMENT,22646.28,C891318432,0.0,0.0,M358893831,0.0,0.0,0,0
226,CASH_IN,30859.44,C1173251022,3528139.69,3558999.13,C1408480087,874841.29,843981.85,0,0
182,PAYMENT,728.52,C1617144284,52560.0,51831.48,M345698170,0.0,0.0,0,0
211,CASH_OUT,157725.28,C708988564,289064.38,131339.1,C428788635,207917.82,365643.1,0,0
355,CASH_OUT,209313.95,C179721097,36007.0,0.0,C275690883,322416.94,860396.76,0,0
39,CASH_OUT,59195.68,C526683976,50278.0,0.0,C1492538502,225601.48,284797.15,0,0
142,PAYMENT,11503.33,C1532248161,25818.0,14314.67,M288557074,0.0,0.0,0,0
256,CASH_OUT,178212.06,C1729099895,0.0,0.0,C132311978,373120.39,551332.45,0,0
204,PAYMENT,15601.97,C794679397,0.0,0.0,M1990795392,0.0,0.0,0,0
139,CASH_OUT,14901.3,C735869503,213.0,0.0,C1105621250,641713.67,656614.97,0,0
204,CASH_OUT,87603.65,C329225986,0.0,0.0,C271756359,154766.06,242369.71,0,0
9,PAYMENT,22001.52,C793108129,0.0,0.0,M1479021731,0.0,0.0,0,0
330,CASH_IN,44095.06,C1022383449,2989771.61,3033866.67,C1339745512,6987167.91,6943072.85,0,0
33,PAYMENT,11690.01,C981670432,0.0,0.0,M734286603,0.0,0.0,0,0
156,CASH_OUT,275687.78,C866675461,0.0,0.0,C763292738,828468.69,1104156.48,0,0
395,CASH_IN,273815.89,C146120309,1240615.94,1514431.83,C1638238924,1160528.23,886712.34,0,0
9,PAYMENT,11478.09,C411283481,0.0,0.0,M1169882407,0.0,0.0,0,0
257,CASH_IN,122574.01,C73790857,1082480.11,1205054.12,C1027894296,1684645.73,1562071.72,0,0
238,PAYMENT,9.28,C1552758272,61922.0,61912.72,M1826874579,0.0,0.0,0,0
133,CASH_IN,166941.03,C348782192,3487.0,170428.03,C1292336757,1898462.76,1731521.72,0,0
325,CASH_IN,132495.52,C1756467547,15424.0,147919.52,C1183848255,4250558.03,4118062.5,0,0
522,PAYMENT,11017.6,C1888714892,42179.0,31161.4,M2021985712,0.0,0.0,0,0
331,PAYMENT,11901.44,C733083160,10407.0,0.0,M930982884,0.0,0.0,0,0
230,PAYMENT,2330.64,C674610247,5949.0,3618.36,M76290542,0.0,0.0,0,0
16,CASH_OUT,140130.39,C1504899353,21733.0,0.0,C1829540685,0.0,428457.61,0,0
407,PAYMENT,9906.88,C1069511717,206300.0,196393.12,M304818340,0.0,0.0,0,0
330,CASH_OUT,210054.37,C1986893381,0.0,0.0,C907224328,1002347.56,1212401.94,0,0
375,CASH_OUT,64449.7,C446189534,0.0,0.0,C1959188247,96140.55,160590.26,0,0
690,CASH_OUT,143541.1,C342641590,880.0,0.0,C1759643830,72349.09,215890.2,0,0
303,TRANSFER,1257184.1,C470638276,15541.0,0.0,C1582668843,419064.97,1676249.06,0,0
352,CASH_OUT,131841.47,C931412789,0.0,0.0,C861847846,1062219.82,1194061.3,0,0
12,CASH_IN,278349.89,C1865191058,9260690.37,9539040.26,C1328979206,290830.94,12481.05,0,0
327,PAYMENT,21497.41,C1400643270,0.0,0.0,M2137513297,0.0,0.0,0,0
236,TRANSFER,192452.91,C1794041280,0.0,0.0,C747373753,719368.83,911821.74,0,0
21,PAYMENT,2593.43,C876644211,8.0,0.0,M1062395417,0.0,0.0,0,0
236,CASH_OUT,55735.47,C949435140,0.0,0.0,C1439952578,645852.79,701588.26,0,0
204,CASH_OUT,230840.06,C1266251136,48600.0,0.0,C503567320,3155750.59,3386590.65,0,0
276,CASH_IN,137743.21,C676829563,15700.0,153443.21,C248928266,321962.14,184218.93,0,0
379,PAYMENT,38.76,C1956764485,0.0,0.0,M1277884331,0.0,0.0,0,0
327,TRANSFER,10000000.0,C1209251841,0.0,0.0,C1164437850,10000000.0,20331565.39,0,0
350,CASH_IN,117537.18,C1157985483,246550.0,364087.18,C1740929668,68924.33,0.0,0,0
345,CASH_OUT,236632.89,C779426495,0.0,0.0,C708718126,17632531.11,17869164.0,0,0
321,CASH_OUT,241716.22,C14069634,0.0,0.0,C135477382,244795.02,486511.24,0,0
189,CASH_OUT,294251.59,C426664550,0.0,0.0,C1356560402,1249470.31,1543721.91,0,0
396,CASH_OUT,439903.65,C1039280560,21742.0,0.0,C1112241351,0.0,439903.65,0,0
517,CASH_IN,88743.44,C1124928611,4122665.73,4211409.17,C1440800379,776610.27,687866.83,0,0
229,PAYMENT,18896.2,C1968315746,0.0,0.0,M1730947121,0.0,0.0,0,0
10,TRANSFER,1117591.3,C1154880343,0.0,0.0,C1548218207,1283118.65,2400709.95,0,0
204,CASH_IN,29415.99,C54609611,21302182.05,21331598.05,C703790247,1503376.73,1473960.73,0,0
349,TRANSFER,893904.38,C2018929612,0.0,0.0,C2098468792,1627459.88,2521364.26,0,0
397,CASH_OUT,4280.35,C52864867,0.0,0.0,C163493796,11506.61,15786.96,0,0
9,PAYMENT,6309.83,C294064504,0.0,0.0,M1537204119,0.0,0.0,0,0
306,TRANSFER,865430.57,C1427169430,0.0,0.0,C1675945335,22538628.67,23404059.24,0,0
33,CASH_OUT,263407.6,C210777457,32950.0,0.0,C649264577,0.0,263407.6,0,0
236,PAYMENT,35679.73,C610358466,0.0,0.0,M13425471,0.0,0.0,0,0
337,PAYMENT,3429.52,C999257004,132296.42,128866.9,M381396682,0.0,0.0,0,0
141,CASH_OUT,214934.53,C1728525285,0.0,0.0,C1467072551,2323623.41,2538557.94,0,0
681,PAYMENT,1949.07,C556581459,0.0,0.0,M1098141464,0.0,0.0,0,0
15,CASH_IN,32865.82,C1364775668,1359357.24,1392223.06,C1015214057,1244186.17,1211320.35,0,0
286,CASH_OUT,101998.52,C696083290,860.0,0.0,C415125587,11940278.7,12042277.22,0,0
182,CASH_IN,427106.57,C880548815,24115669.38,24542775.95,C1950201868,1938718.76,1511612.19,0,0
372,CASH_OUT,57139.6,C2073628686,4270.0,0.0,C1543981032,1893369.17,1950508.77,0,0
17,CASH_IN,740.6,C1304323456,579794.12,580534.72,C75177526,16503.66,15763.05,0,0
16,CASH_IN,51921.52,C975435278,20485.0,72406.52,C202774959,0.0,0.0,0,0
380,CASH_OUT,113194.48,C28784170,55099.0,0.0,C2140430832,0.0,113194.48,0,0
44,PAYMENT,2518.51,C381042055,11260.0,8741.49,M1430153646,0.0,0.0,0,0
300,PAYMENT,32452.29,C1069679870,0.0,0.0,M950987538,0.0,0.0,0,0
20,DEBIT,11142.1,C599950117,38111.0,26968.9,C1534133493,282166.45,673499.71,0,0
282,CASH_OUT,198401.86,C1857819974,4482.0,0.0,C657540112,0.0,198401.86,0,0
203,CASH_IN,401055.51,C922431840,80249.0,481304.51,C2034599378,125965.33,0.0,0,0
15,CASH_IN,400960.54,C915064754,24502.0,425462.54,C1874333439,0.0,0.0,0,0
163,PAYMENT,29503.03,C1692842294,0.0,0.0,M425874902,0.0,0.0,0,0
281,CASH_IN,31610.21,C1503973116,990.0,32600.21,C1704724000,931315.54,899705.33,0,0
285,CASH_OUT,180809.43,C1762367677,0.0,0.0,C1271835801,13240594.5,13421403.93,0,0
397,TRANSFER,68184.39,C818941648,345134.25,276949.86,C1906379523,240684.89,308869.28,0,0
330,CASH_OUT,64313.5,C2031190665,25727.0,0.0,C1074121227,47065.47,111378.98,0,0
35,PAYMENT,10712.49,C2141874180,170778.0,160065.51,M482418880,0.0,0.0,0,0
40,CASH_OUT,215041.58,C332258299,5566.0,0.0,C1933300775,0.0,215041.58,0,0
13,CASH_IN,352913.17,C1616530927,4393700.07,4746613.24,C635022515,383318.2,30405.02,0,0
130,TRANSFER,716955.6,C1547924250,51231.0,0.0,C1366163937,0.0,716955.6,0,0
538,PAYMENT,5206.18,C833085049,19343.0,14136.82,M2128261123,0.0,0.0,0,0
13,PAYMENT,8604.43,C847049560,0.0,0.0,M1816547112,0.0,0.0,0,0
18,PAYMENT,14098.71,C373247869,0.0,0.0,M375338754,0.0,0.0,0,0
429,CASH_OUT,93005.73,C1488070159,7176.0,0.0,C1513879294,0.0,93005.73,0,0
141,PAYMENT,5295.28,C1670551103,298301.0,293005.72,M1791451569,0.0,0.0,0,0
136,CASH_OUT,45486.8,C466254195,0.0,0.0,C1057042982,728122.73,773609.53,0,0
356,PAYMENT,4593.61,C2076357061,91703.86,87110.25,M1990288565,0.0,0.0,0,0
400,PAYMENT,11729.26,C904249607,0.0,0.0,M900944265,0.0,0.0,0,0
156,PAYMENT,19587.47,C89917462,0.0,0.0,M1530875005,0.0,0.0,0,0
47,PAYMENT,3945.86,C145559864,0.0,0.0,M873132935,0.0,0.0,0,0
303,CASH_OUT,164733.46,C1010758326,0.0,0.0,C1070906371,786543.97,951277.43,0,0
371,CASH_OUT,591820.08,C1866273943,0.0,0.0,C270355768,1798711.97,2390532.04,0,0
305,TRANSFER,10000000.0,C785628137,144918.0,0.0,C405497751,54634.95,31935505.16,0,0
403,CASH_OUT,210786.29,C386596139,4746.0,0.0,C113173384,0.0,210786.29,0,0
304,PAYMENT,210.47,C373263399,300516.0,300305.53,M1847512850,0.0,0.0,0,0
298,PAYMENT,35549.12,C1230930903,5886.0,0.0,M37449525,0.0,0.0,0,0
233,CASH_IN,85223.05,C1881231167,2303657.48,2388880.53,C1994335291,223350.14,138127.09,0,0
16,PAYMENT,5231.35,C2127638684,397522.7,392291.35,M612675332,0.0,0.0,0,0
189,PAYMENT,2194.88,C652103793,84109.76,81914.88,M596005335,0.0,0.0,0,0
177,CASH_OUT,34864.29,C578384230,0.0,0.0,C1809019920,376282.3,411146.59,0,0
284,PAYMENT,1613.91,C1548119173,18855.0,17241.09,M2111062243,0.0,0.0,0,0
280,PAYMENT,9113.48,C550641372,0.0,0.0,M1163754301,0.0,0.0,0,0
356,CASH_IN,99877.44,C1778909833,145361.0,245238.44,C1792782057,541038.86,441161.42,0,0
331,PAYMENT,22288.93,C1602297602,21484.0,0.0,M1994912513,0.0,0.0,0,0
204,PAYMENT,641.52,C1930730250,15777.0,15135.48,M754996500,0.0,0.0,0,0
403,CASH_OUT,111860.24,C1707738240,0.0,0.0,C283121845,114584.38,226444.62,0,0
154,CASH_OUT,85747.92,C1187647129,639422.41,553674.5,C1401844281,1000743.5,1055535.51,0,0
8,TRANSFER,484115.11,C106807563,0.0,0.0,C1298177219,632023.44,1618631.97,0,0
133,TRANSFER,1621819.97,C1511852010,0.0,0.0,C240650537,2314314.74,3936134.71,0,0
259,PAYMENT,10139.93,C2033532179,0.0,0.0,M973313346,0.0,0.0,0,0
13,CASH_OUT,318632.25,C286629684,109408.0,0.0,C1561600039,2781403.16,3100035.41,0,0
372,CASH_OUT,366495.87,C900699052,28133.0,0.0,C1532653988,0.0,366495.87,0,0
692,TRANSFER,298326.19,C184019963,0.0,0.0,C1216594862,1809985.32,2108311.52,0,0
260,CASH_OUT,11017.85,C2137536250,0.0,0.0,C1265260026,71216.44,82234.29,0,0
381,CASH_IN,63703.45,C1433487628,20107.0,83810.45,C1830323458,0.0,0.0,0,0
351,CASH_OUT,49469.45,C1207003286,0.0,0.0,C212242454,94293.33,143762.79,0,0
154,CASH_OUT,236366.48,C1991068015,0.0,0.0,C1799376022,1509900.44,1746266.92,0,0
207,CASH_OUT,317273.55,C87730930,0.0,0.0,C1085257354,319046.77,636320.32,0,0
180,PAYMENT,4506.64,C2094308823,0.0,0.0,M636105579,0.0,0.0,0,0
206,CASH_OUT,147029.61,C2072679752,20510.0,0.0,C822921057,0.0,147029.61,0,0
255,CASH_OUT,166811.52,C1669106958,16654.0,0.0,C1700631823,0.0,166811.52,0,0
308,TRANSFER,341074.16,C68955483,103344.0,0.0,C97342384,1355644.79,1696718.95,0,0
404,PAYMENT,16698.99,C290618773,147769.82,131070.83,M151129894,0.0,0.0,0,0
259,PAYMENT,383.72,C1205996972,9684.68,9300.96,M1807507367,0.0,0.0,0,0
159,PAYMENT,5195.52,C2140380213,0.0,0.0,M1604220797,0.0,0.0,0,0
284,CASH_IN,61560.32,C1874149557,45615.0,107175.32,C227319937,8407272.2,8345711.88,0,0
400,CASH_OUT,73981.9,C1311573178,0.0,0.0,C558097474,102403.64,176385.54,0,0
161,CASH_IN,94752.77,C151428554,1727231.1,1821983.87,C1902019755,229502.83,134750.06,0,0
383,CASH_IN,18161.3,C820406465,8638517.0,8656678.3,C1826739214,1023127.11,1004965.81,0,0
375,PAYMENT,25505.75,C317420230,32408.0,6902.25,M663178883,0.0,0.0,0,0
217,TRANSFER,1564903.56,C1791995639,0.0,0.0,C149350822,2536774.92,4101678.48,0,0
373,CASH_OUT,31738.54,C1307642024,0.0,0.0,C1371198333,1497728.95,1529467.49,0,0
18,PAYMENT,12040.91,C859965227,0.0,0.0,M518574263,0.0,0.0,0,0
18,PAYMENT,2916.46,C1352004758,0.0,0.0,M8659242,0.0,0.0,0,0
326,CASH_OUT,37624.15,C1858159395,0.0,0.0,C698588679,14960313.58,14997937.72,0,0
239,CASH_IN,195739.35,C748532358,208694.62,404433.97,C1844561974,1083604.84,887865.5,0,0
306,CASH_OUT,24693.42,C361523883,0.0,0.0,C769683999,105612.62,130306.04,0,0
177,CASH_IN,82161.11,C2115577980,631010.35,713171.46,C2093236111,409169.77,327008.66,0,0
278,CASH_IN,101685.84,C2138680488,212210.0,313895.84,C947182079,174555.3,72869.47,0,0
370,CASH_IN,67896.62,C1384019697,19149960.17,19217856.79,C629173426,9844705.17,9776808.55,0,0
164,CASH_OUT,166378.43,C437141028,0.0,0.0,C1554928841,427415.75,593794.18,0,0
405,PAYMENT,17088.08,C1988046365,0.0,0.0,M1139591371,0.0,0.0,0,0
130,TRANSFER,944665.67,C1288714967,0.0,0.0,C669987051,1982244.88,2926910.55,0,0
186,TRANSFER,122252.37,C746944600,186.0,0.0,C969795505,0.0,122252.37,0,0
205,CASH_OUT,83125.34,C122588118,21272.0,0.0,C1614958253,0.0,83125.34,0,0
187,PAYMENT,6511.15,C1116481307,29894.07,23382.91,M230545879,0.0,0.0,0,0
355,CASH_OUT,76176.41,C1563334066,0.0,0.0,C1784418464,191774.56,267950.97,0,0
235,CASH_OUT,278168.13,C537885049,6094.0,0.0,C1309354131,327014.64,605182.76,0,0
354,CASH_OUT,266704.51,C1367868987,133.0,0.0,C364535610,0.0,266704.51,0,0
163,CASH_OUT,64226.76,C1785005757,0.0,0.0,C1219297543,293405.0,357631.76,0,0
